system:index,date,ndvi_mean,.geo
2384,2020-07-12,0.30825180044276557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2385,2020-07-13,0.2802964105610292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2386,2020-07-14,0.3107462677628002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2387,2020-07-15,0.29652909686279433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2388,2020-07-16,0.3185303303618658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2389,2020-07-17,0.27822200863135654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2390,2020-07-18,0.3444489875619421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2391,2020-07-19,0.3111727685913094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2392,2020-07-20,0.3102159670615086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2393,2020-07-21,0.3116453634489412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2394,2020-07-22,0.2868062929605445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2395,2020-07-23,0.3325008722583113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2396,2020-07-24,0.2888083222609388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2397,2020-07-25,0.3373989813600471,"{""type"":""MultiPoint"",""coordinates"":[]}"
2398,2020-07-26,0.29868900577688756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2399,2020-07-27,0.24478817297901292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2400,2020-07-28,0.27073510451396743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2401,2020-07-29,0.26880419828420415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2402,2020-07-30,0.2967443362240203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403,2020-07-31,0.2898222881848581,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404,2020-08-01,0.3333075579445491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405,2020-08-02,0.2812918822575658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2406,2020-08-03,0.2802444019995344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2407,2020-08-04,0.2479631285492652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2408,2020-08-05,0.2702170811158086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2409,2020-08-06,0.2975570401867958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2410,2020-08-07,0.2813686574967751,"{""type"":""MultiPoint"",""coordinates"":[]}"
2411,2020-08-08,0.3118366932309359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2412,2020-08-09,0.2123107292503333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2413,2020-08-10,0.16613740891246473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2414,2020-08-11,0.21485176260531075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2415,2020-08-12,0.23631304690642335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2416,2020-08-13,0.28710674741931086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2417,2020-08-14,0.272541379336792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2418,2020-08-15,0.29714422526874734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2419,2020-08-16,0.28402679298748545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2420,2020-08-17,0.3243218238758394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2421,2020-08-18,0.28477468388884086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2422,2020-08-19,0.30910857268878594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2423,2020-08-20,0.2729829304170419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2424,2020-08-21,0.2760343470918595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2425,2020-08-22,0.2581061630171591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2426,2020-08-23,0.2904739068776068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2427,2020-08-24,0.3381282224470477,"{""type"":""MultiPoint"",""coordinates"":[]}"
2428,2020-08-25,0.2863244723136608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2429,2020-08-26,0.2749969115219073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2430,2020-08-27,0.26069807057072364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2431,2020-08-28,0.3018862064552412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2432,2020-08-29,0.29881059788436093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2433,2020-08-30,0.29099587791288556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2434,2020-08-31,0.2950531418276882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2435,2020-09-01,0.22978639525359115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2436,2020-09-02,0.28660266882077684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2437,2020-09-03,0.27435628728497596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2438,2020-09-04,0.26800658955794354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2439,2020-09-05,0.27675994334331705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2440,2020-09-06,0.27340370880669973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2441,2020-09-07,0.28196261717101717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2442,2020-09-08,0.273943326301627,"{""type"":""MultiPoint"",""coordinates"":[]}"
2443,2020-09-09,0.2810740990859938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2444,2020-09-10,0.24379015356303552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2445,2020-09-11,0.2565487486088897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2446,2020-09-12,0.2758988703488821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2447,2020-09-13,0.27438097756874097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2448,2020-09-14,0.2890110358352966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2449,2020-09-15,0.28442501241016915,"{""type"":""MultiPoint"",""coordinates"":[]}"
2450,2020-09-16,0.2858966140453593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2451,2020-09-17,0.27742041871089135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2452,2020-09-18,0.3157782999627997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2453,2020-09-19,0.2752663815239065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2454,2020-09-20,0.29163499552388167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2455,2020-09-21,0.2734142572392463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2456,2020-09-22,0.2937475807944747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2457,2020-09-23,0.2644372579639363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2458,2020-09-24,0.2150144455698034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2459,2020-09-25,0.22927901880401907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2460,2020-09-26,0.23212274987290873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2461,2020-09-27,0.31049265792402486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2462,2020-09-28,0.2813026499231548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2463,2020-09-29,0.2980279737232367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2464,2020-09-30,0.2799273073744188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2465,2020-10-01,0.26096686851589457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2466,2020-10-02,0.28918508145389116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2467,2020-10-03,0.26641060294241575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2468,2020-10-04,0.2660312033360933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2469,2020-10-05,0.2835105001411849,"{""type"":""MultiPoint"",""coordinates"":[]}"
2470,2020-10-06,0.3066492480884819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2471,2020-10-07,0.2791717527100337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2472,2020-10-08,0.27788471715355645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2473,2020-10-09,0.278853747608508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2474,2020-10-10,0.26874118153156673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2475,2020-10-11,0.26038316223722263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2476,2020-10-12,0.27645209346018335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2477,2020-10-13,0.19203698366417907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2478,2020-10-14,0.27613228425802483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2479,2020-10-15,0.29130659483936666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2480,2020-10-16,0.24244605375112105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2481,2020-10-17,0.28420907546196406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2482,2020-10-18,0.2870613934129658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2483,2020-10-19,0.2767747657311272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2484,2020-10-20,0.30860990103875674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2485,2020-10-21,0.2575413497764358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2486,2020-10-22,0.29407701969467204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2487,2020-10-23,0.2766848102344081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2488,2020-10-24,0.17306440090769598,"{""type"":""MultiPoint"",""coordinates"":[]}"
2489,2020-10-25,0.01609812241424169,"{""type"":""MultiPoint"",""coordinates"":[]}"
2490,2020-10-26,0.27337843697981346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2491,2020-10-27,0.3159540643194163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2492,2020-10-28,0.19294661371514396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2493,2020-10-29,0.25619102925933185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2494,2020-10-30,0.12942120419260494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2495,2020-10-31,0.05911339641500707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2496,2020-11-01,0.20567166608004075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2497,2020-11-02,0.16437027796402415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2498,2020-11-03,0.19581820714131157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2499,2020-11-04,-0.006731746593717779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2500,2020-11-05,0.0878746878321567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2501,2020-11-06,0.1661132102399245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2502,2020-11-07,0.23621396861532545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2503,2020-11-08,0.2064591521186872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2504,2020-11-09,0.1506283740179109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2505,2020-11-10,0.2988701493235414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2506,2020-11-11,0.1241601967754726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2507,2020-11-12,0.3269148578619921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2508,2020-11-13,0.30111261622434815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2509,2020-11-14,0.15023234307631253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2510,2020-11-15,0.008097730830174375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2511,2020-11-16,0.2785348979695667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2512,2020-11-17,0.2885397726073921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2513,2020-11-18,0.3334096996616663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2514,2020-11-19,0.29502577737001223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2515,2020-11-20,0.06093247529070948,"{""type"":""MultiPoint"",""coordinates"":[]}"
2516,2020-11-21,0.20836591773437152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2517,2020-11-22,0.19567712453080027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2518,2020-11-23,0.3428209105300603,"{""type"":""MultiPoint"",""coordinates"":[]}"
2519,2020-11-24,0.32447830193586935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2520,2020-11-25,0.29604646809457197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2521,2020-11-26,0.0014439172536336842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2522,2020-11-27,0.254431417004144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2523,2020-11-28,0.14211420172460018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2524,2020-11-29,0.33338666729270083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2525,2020-11-30,0.24862606891020964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2526,2020-12-01,0.20024481646602704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2527,2020-12-02,0.3546188319605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2528,2020-12-03,0.298513580628113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2529,2020-12-04,0.30215679691960307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2530,2020-12-05,0.0019486878924788135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2531,2020-12-06,0.21431006407438657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2532,2020-12-07,0.18685763595293303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2533,2020-12-08,0.3119343870560092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2534,2020-12-09,0.14444636814836112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2535,2020-12-10,0.33066295941782964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2536,2020-12-11,0.3755985496085539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2537,2020-12-12,0.26739041001745845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2538,2020-12-13,0.05192076886800392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2539,2020-12-14,0.019983873757823168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2540,2020-12-15,0.09933837007184479,"{""type"":""MultiPoint"",""coordinates"":[]}"
2541,2020-12-16,-0.0033199063458650997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2542,2020-12-17,0.07863712814188363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2543,2020-12-18,0.3385902807471335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2544,2020-12-19,0.33818280252337307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2545,2020-12-20,0.3676266293019201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2546,2020-12-21,0.3610434159987794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2547,2020-12-22,0.27495557665248316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2548,2020-12-23,0.19988742999899167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2549,2020-12-24,0.29876636052493616,"{""type"":""MultiPoint"",""coordinates"":[]}"
2550,2020-12-25,0.4244973493481664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2551,2020-12-26,0.36432132050278265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2552,2020-12-27,0.38401088774849207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2553,2020-12-28,0.24992893911684122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2554,2020-12-29,0.26977213252975973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2555,2020-12-30,0.41576800893781735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2556,2020-12-31,0.36810659162359016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2557,2021-01-01,0.3563239570393165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2558,2021-01-02,0.15126245955742101,"{""type"":""MultiPoint"",""coordinates"":[]}"
2559,2021-01-03,0.3575019919409474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2560,2021-01-04,0.3674734477878609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2561,2021-01-05,0.27973476114282037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2562,2021-01-06,0.32668971109375383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2563,2021-01-07,0.3823649849021767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2564,2021-01-08,0.4331554495056047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2565,2021-01-09,0.37135618692598515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2566,2021-01-10,0.39958664456306336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2567,2021-01-11,0.3507667249099464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2568,2021-01-12,0.3956206998740227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2569,2021-01-13,0.07675270013947798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2570,2021-01-14,0.025059836277359467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2571,2021-01-15,0.18023653418869218,"{""type"":""MultiPoint"",""coordinates"":[]}"
2572,2021-01-16,0.06697440603517879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2573,2021-01-17,-0.008561199348494255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2574,2021-01-18,0.24045095217125984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2575,2021-01-19,0.014273178670244073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2576,2021-01-20,0.03641838021140529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2577,2021-01-21,0.2860798156443173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2578,2021-01-22,0.3149975946684982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2579,2021-01-23,0.2986270579929759,"{""type"":""MultiPoint"",""coordinates"":[]}"
2580,2021-01-24,0.3152796229810408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2581,2021-01-25,0.326647847282039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2582,2021-01-26,0.15192349536201358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2583,2021-01-27,0.08660038844475974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2584,2021-01-28,0.10160135324442451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2585,2021-01-29,-0.00721416773792902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2586,2021-01-30,0.06077630055588616,"{""type"":""MultiPoint"",""coordinates"":[]}"
2587,2021-01-31,0.0863662825557305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2588,2021-02-01,0.26639913227003337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2589,2021-02-02,0.3827353445018474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2590,2021-02-03,0.29216817435493597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2591,2021-02-04,0.18060278901772872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2592,2021-02-05,0.2523545239256185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2593,2021-02-06,0.3925351607497833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2594,2021-02-07,0.29279315519883936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2595,2021-02-08,0.37593168067018046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2596,2021-02-09,0.4536191694140199,"{""type"":""MultiPoint"",""coordinates"":[]}"
2597,2021-02-10,0.3812071976955612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2598,2021-02-11,0.4360420267523373,"{""type"":""MultiPoint"",""coordinates"":[]}"
2599,2021-02-12,0.3757705139726744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2600,2021-02-13,0.4163241193342355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2601,2021-02-14,0.38320896017896267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2602,2021-02-15,0.2954492429580685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2603,2021-02-16,0.3717372413104099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2604,2021-02-17,0.017398142335597215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2605,2021-02-18,0.007949817403952784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2606,2021-02-19,0.001703340144005944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2607,2021-02-20,0.11321106587491923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2608,2021-02-21,0.1769276149380165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2609,2021-02-22,0.20399435058696125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2610,2021-02-23,0.2724382142364085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2611,2021-02-24,0.2995328581664772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2612,2021-02-25,0.36282502884459406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2613,2021-02-26,0.32982808776491723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2614,2021-02-27,0.37951373364564117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2615,2021-02-28,0.3546565138036963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2616,2021-03-01,0.022407360183263284,"{""type"":""MultiPoint"",""coordinates"":[]}"
2617,2021-03-02,0.19954075925199363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2618,2021-03-03,0.17817360691775436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2619,2021-03-04,0.12395900073188754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2620,2021-03-05,0.28809816502471236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2621,2021-03-06,0.4261624258864398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2622,2021-03-07,0.36646368331610707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2623,2021-03-08,0.28870499357809654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2624,2021-03-09,0.3697776479288524,"{""type"":""MultiPoint"",""coordinates"":[]}"
2625,2021-03-10,0.14072328385920707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2626,2021-03-11,0.267514759598717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2627,2021-03-12,0.22424233068899596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2628,2021-03-13,0.35153758573389815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2629,2021-03-14,0.3708216413431956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2630,2021-03-15,0.27332134977606865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2631,2021-03-16,0.3231552213940197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2632,2021-03-17,0.4331162161302504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2633,2021-03-18,0.2235323256593916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2634,2021-03-19,0.3942423749715302,"{""type"":""MultiPoint"",""coordinates"":[]}"
2635,2021-03-20,0.339703328273213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2636,2021-03-21,0.38852987174567155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2637,2021-03-22,-0.004685863784949706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2638,2021-03-23,0.0579137410731165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2639,2021-03-24,0.10554685159288418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2640,2021-03-25,0.09443744396220877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2641,2021-03-26,0.1355040175105894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2642,2021-03-27,0.165011964050958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2643,2021-03-28,0.3551804320849022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2644,2021-03-29,0.4639746426802144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2645,2021-03-30,0.3861029413483908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2646,2021-03-31,0.24765353820252153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2647,2021-04-01,0.202214628364237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2648,2021-04-02,0.007113592427079085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2649,2021-04-03,0.14593978926666587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2650,2021-04-04,0.40471955274861326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2651,2021-04-05,0.04889585343409266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2652,2021-04-06,0.34287768024203247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2653,2021-04-07,0.34810011937966223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2654,2021-04-08,0.39623356846933966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2655,2021-04-09,0.34966464732417263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2656,2021-04-10,0.03228084058298922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2657,2021-04-11,0.04948772072494192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2658,2021-04-12,0.07316125329750957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2659,2021-04-13,0.40439360784350065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2660,2021-04-14,0.48526250274418964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2661,2021-04-15,0.414952996842499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2662,2021-04-16,0.3103727763176969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2663,2021-04-17,0.43171970961315814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2664,2021-04-18,0.2940431492212993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2665,2021-04-19,0.2678900475066769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2666,2021-04-20,0.4035463739734338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2667,2021-04-21,0.4140527739318906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2668,2021-04-22,0.40858913416853676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2669,2021-04-23,0.49991032012447206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2670,2021-04-24,0.3349237629534419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2671,2021-04-25,0.4662530099980313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2672,2021-04-26,0.4077172838183965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2673,2021-04-27,0.32925337564121177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2674,2021-04-28,0.44726012471422316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2675,2021-04-29,0.4127942289675002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2676,2021-04-30,0.4116312333131425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2677,2021-05-01,0.40397997501943306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2678,2021-05-02,0.4707423891250217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2679,2021-05-03,0.4094057932367759,"{""type"":""MultiPoint"",""coordinates"":[]}"
2680,2021-05-04,0.412248942101673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2681,2021-05-05,0.39997295355530554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2682,2021-05-06,0.27498133342909115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2683,2021-05-07,0.36676231858024194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2684,2021-05-08,0.37976254054970476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2685,2021-05-09,0.1619608775346299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2686,2021-05-10,0.3768022193081229,"{""type"":""MultiPoint"",""coordinates"":[]}"
2687,2021-05-11,0.42809096149488207,"{""type"":""MultiPoint"",""coordinates"":[]}"
